smiles,fgs
CCn1ccc2c(N3CCCC3=O)cc(C(=O)N[C@@H](CC3=CC=CCC3)[C@H](O)C[NH2+]Cc3cccc(OC)c3)cc21,"{'Alkene': [(20, 21), (22, 23)], 'Secondary hydroxyl': [(27, 26)], 'Alkylarylether': [(36, 35, 37)], 'Ammonium': [(29,)], 'Secondary amide': [(15, 16, 17, 18)], 'Lactam': [(10, 11, 12, 7)], 'Benzene': [(31, 32, 33, 34, 35, 38)], 'pyrrolidine': [(9, 10, 11, 7, 8)], '1H-indole': [(13, 14, 39, 40, 2, 3, 4, 5, 6)]}"
C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OCC1(F)F,"{'Alkylfluoride': [(26, 25), (27, 25)], 'Secondary amide': [(6, 7, 5, 4)], 'Nitrile': [(13, 12)], 'Isourea': [(20, 21, 23, 22)], 'Arylfluoride': [(19, 18)], 'Benzene': [(2, 3, 4, 16, 17, 18)], 'pyridine': [(10, 9, 8, 15, 14, 11)]}"
CN1C(=O)[C@]2(CC(C)(C)Oc3ccc(-c4cccc(Cl)c4)cc32)N=C1N,"{'Alkylarylether': [(9, 10, 6)], 'Amide': [(2, 3, 1)], 'Guanidine': [(1, 24, 23, 25)], 'Arylchloride': [(19, 18)], 'Benzene': [(10, 11, 12, 13, 21, 22), (14, 15, 16, 17, 18, 20)], '2-imidazoline': [(24, 23, 4, 2, 1)]}"
CCN1CCN2CCS(=O)(=O)N(C)c3cc(C(=O)N[C@@H](Cc4ccccc4)[C@H](O)C[NH2+]Cc4cccc(OC)c4)cc1c32,"{'Secondary hydroxyl': [(28, 27)], 'Alkylarylether': [(37, 36, 38)], 'Tertiary mixed amine': [(2,), (5,)], 'Ammonium': [(30,)], 'Secondary amide': [(16, 17, 18, 19)], 'Sulfonamide': [(8, 9, 10, 11)], 'Benzene': [(13, 14, 15, 40, 41, 42), (21, 22, 23, 24, 25, 26), (32, 33, 34, 35, 36, 39)]}"
CCC[C@H]1CN(Cc2ccc(CN3C(=N)N[C@](CCC4CCCCC4)(CC4CCCCC4)C3=O)cc2)C(=O)N1,"{'Amide': [(32, 33, 12)], 'Urea': [(5, 36, 37, 38)], 'Guanidine': [(12, 13, 14, 15)], 'Benzene': [(7, 8, 9, 10, 34, 35)], 'imidazolidine': [(3, 4, 5, 36, 38), (16, 32, 12, 13, 15)]}"
C[C@@]1([NH3+])Cc2cccc(c2)CC[C@H](c2ccccc2)NC(=O)c2cc(cc(-c3ccccc3C#N)c2)COC1=O,"{'Ammonium': [(2,)], 'Lactone': [(1, 38, 39, 37, 36)], 'Lactam': [(22, 20, 21, 19)], 'Nitrile': [(34, 33)], 'Benzene': [(4, 5, 6, 7, 8, 9), (13, 14, 15, 16, 17, 18), (22, 23, 24, 25, 26, 35), (27, 28, 29, 30, 31, 32)]}"
C[C@@H](NC(=O)c1cc(COC(=O)[C@](C)([NH3+])Cc2ccccc2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,"{'Ammonium': [(14,)], 'Carboxylic ester': [(10, 11, 9, 8)], 'Secondary amide': [(3, 4, 2, 1)], 'Arylfluoride': [(35, 34)], 'Sulfonamide': [(26, 28, 29, 24)], 'Benzene': [(5, 6, 7, 22, 23, 30), (16, 17, 18, 19, 20, 21), (31, 32, 33, 34, 36, 37)]}"
CC(C)c1cccc(C[NH2+]C[C@@H](O)[C@@H]2C[C@H](C)CCCCCCCCC(=O)N(C)[C@@H](C)C(=O)N2)c1,"{'Secondary hydroxyl': [(12, 11)], 'Ammonium': [(9,)], 'Lactam': [(24, 25, 26, 27), (29, 31, 32, 33)], 'Benzene': [(3, 4, 5, 6, 7, 34)]}"
C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OC[C@@H]1F,"{'Alkylfluoride': [(26, 25)], 'Secondary amide': [(6, 7, 5, 4)], 'Nitrile': [(13, 12)], 'Isourea': [(20, 21, 23, 22)], 'Arylfluoride': [(19, 18)], 'Benzene': [(2, 3, 4, 16, 17, 18)], 'pyridine': [(10, 9, 8, 15, 14, 11)]}"
CCc1cc([C@]2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)cc(CC)n1,"{'Amide': [(23, 24, 21)], 'Guanidine': [(20, 19, 18, 21)], 'Benzene': [(6, 7, 8, 9, 10, 17)], '2-imidazoline': [(19, 18, 5, 23, 21)], 'pyridine': [(4, 3, 2, 29, 26, 25)], 'pyrimidine': [(11, 12, 13, 14, 15, 16)]}"
CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C[NH2+]C(C)(C)CCCC(C)C)cc(N2CCCC2=O)c1,"{'Secondary hydroxyl': [(18, 17)], 'Secondary mixed amine': [(2,)], 'Ammonium': [(20,)], 'Secondary amide': [(6, 7, 8, 9)], 'Lactam': [(35, 36, 37, 32)], 'Benzene': [(3, 4, 5, 30, 31, 38), (11, 12, 13, 14, 15, 16)], 'pyrrolidine': [(34, 35, 36, 32, 33)]}"
CCc1ccc2c(c1)[C@@H]([NH2+]C[C@@H](O)[C@@H]1Cc3cccc(c3)CCCCCCCC(=O)N1)CC1(CCC1)O2,"{'Secondary hydroxyl': [(12, 11)], 'Alkylarylether': [(36, 5, 32)], 'Ammonium': [(9,)], 'Lactam': [(27, 28, 29, 30)], 'Benzene': [(2, 3, 4, 5, 6, 7), (15, 16, 17, 18, 19, 20)]}"
CC(C)[C@H](NC(=O)C[C@H](O)[C@H](COc1cc(F)cc(F)c1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1)C(=O)Nc1cc(C(=O)[O-])cc(C(=O)[O-])c1,"{'Secondary hydroxyl': [(9, 8)], 'Alkylarylether': [(12, 13, 11)], 'Carboxylic acid': [(53, 54, 55), (58, 59, 60)], 'Secondary amide': [(5, 6, 4, 3), (22, 23, 21, 10), (27, 28, 29, 30), (47, 48, 49, 50)], 'Arylfluoride': [(16, 15), (19, 18)], 'Sulfonamide': [(42, 44, 45, 40)], 'Benzene': [(13, 14, 15, 17, 18, 20), (24, 25, 26, 38, 39, 46), (32, 33, 34, 35, 36, 37), (50, 51, 52, 56, 57, 61)]}"
CC(C)C[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H]([NH3+])CCC(=O)[O-])C(C)C)[C@@H](O)[C@@H]1CCC[C@H]1C(=O)N[C@@H](C)C(=O)[O-],"{'Secondary hydroxyl': [(31, 30)], 'Ammonium': [(21,)], 'Carboxylic acid': [(24, 25, 26), (42, 43, 44)], 'Primary amide': [(10, 12, 11)], 'Secondary amide': [(6, 7, 5, 4), (14, 15, 13, 8), (18, 19, 17, 16), (37, 38, 39, 40)]}"
CCNc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C[NH2+]Cc2cccc(C(F)(F)F)c2)cc(N2CCCC2=O)c1,"{'Secondary hydroxyl': [(18, 17)], 'Secondary mixed amine': [(2,)], 'Ammonium': [(20,)], 'Secondary amide': [(6, 7, 8, 9)], 'Lactam': [(37, 38, 39, 34)], 'Trifluoromethyl': [(28, 27, 29, 30)], 'Benzene': [(3, 4, 5, 32, 33, 40), (11, 12, 13, 14, 15, 16), (22, 23, 24, 25, 26, 31)], 'pyrrolidine': [(36, 37, 38, 34, 35)]}"
COc1ccc([C@]2(c3cccc(-c4cccnc4)c3)N=C(N)N(C)C2=O)cc1C,"{'Alkylarylether': [(1, 2, 0)], 'Amide': [(24, 25, 22)], 'Guanidine': [(21, 20, 19, 22)], 'Benzene': [(2, 3, 4, 5, 26, 27), (7, 8, 9, 10, 11, 18)], '2-imidazoline': [(20, 19, 6, 24, 22)], 'pyridine': [(13, 12, 17, 16, 15, 14)]}"
C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)O[C@@H](C(F)(F)F)[C@@H]1F,"{'Alkylfluoride': [(30, 29)], 'Secondary amide': [(6, 7, 5, 4)], 'Nitrile': [(13, 12)], 'Isourea': [(20, 21, 23, 22)], 'Arylfluoride': [(19, 18)], 'Trifluoromethyl': [(26, 25, 27, 28)], 'Benzene': [(2, 3, 4, 16, 17, 18)], 'pyridine': [(10, 9, 8, 15, 14, 11)]}"
COc1cccc(-c2cccc([C@@]3(c4ccncc4)[NH+]=C(N)N4CC(F)(F)CN=C43)c2)c1F,"{'Alkylfluoride': [(25, 24), (26, 24)], 'Alkylarylether': [(1, 2, 0)], 'Amidine': [(22, 29, 28)], 'Guanidine': [(21, 20, 19, 22)], 'Arylfluoride': [(32, 31)], 'Benzene': [(2, 3, 4, 5, 6, 31), (7, 8, 9, 10, 11, 30)], '2-imidazoline': [(20, 19, 12, 29, 22)], 'pyridine': [(13, 14, 15, 16, 17, 18)]}"
CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)C[NH2+][C@H]1CC(C)(C)Cc2nn(CC(C)(C)C)cc21,"{'Secondary hydroxyl': [(13, 12)], 'Ammonium': [(15,)], 'Secondary amide': [(1, 2, 3, 4)], 'Benzene': [(6, 7, 8, 9, 10, 11)], 'pyrazole': [(31, 30, 24, 23, 22)]}"
CC(=O)Nc1c(Cl)cc(CNC(=N)NC(=O)Cn2ccc3ccc(C#N)cc32)cc1Cl,"{'Secondary amide': [(1, 2, 3, 4), (14, 15, 13, 11)], 'Nitrile': [(25, 24)], 'Guanidine': [(10, 11, 12, 13)], 'Arylchloride': [(6, 5), (30, 29)], 'Benzene': [(4, 5, 7, 8, 28, 29)], '1H-indole': [(22, 23, 26, 27, 17, 18, 19, 20, 21)]}"
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(C(C)(C)C)c2)CCCCC1,"{'Secondary hydroxyl': [(15, 14)], 'Ammonium': [(17,)], 'Secondary amide': [(1, 2, 3, 4)], 'Arylfluoride': [(9, 8), (12, 11)], 'Benzene': [(6, 7, 8, 10, 11, 13), (19, 20, 21, 22, 23, 28)]}"
CN1C(=O)[C@]2(CC(C)(C)Cc3ccc(-c4cncnc4)cc32)N=C1N,"{'Amide': [(2, 3, 1)], 'Guanidine': [(1, 23, 22, 24)], 'Benzene': [(10, 11, 12, 13, 20, 21)], '2-imidazoline': [(23, 22, 4, 2, 1)], 'pyrimidine': [(14, 15, 16, 17, 18, 19)]}"
COC(=O)[C@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCC(N)=O)N(C)C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)C,"{'Secondary hydroxyl': [(38, 37)], 'Carboxylic ester': [(2, 3, 1, 0)], 'Primary amide': [(53, 55, 54)], 'Secondary amide': [(26, 27, 25, 23), (34, 35, 33, 28), (48, 49, 47, 39)], 'Tertiary amide': [(9, 10, 8, 7, 4), (21, 22, 19, 11, 20), (58, 59, 56, 50, 57)], 'Urethane': [(61, 62, 63, 64)], 'Benzene': [(13, 14, 15, 16, 17, 18), (41, 42, 43, 44, 45, 46)], 'pyrrolidine': [(5, 6, 7, 8, 4)]}"
CC(C)(C)c1cccc(C[NH2+][C@H]2CS(=O)(=O)C[C@@H](Cc3cc(F)c(N)c(C[C@H](O)C(F)(F)F)c3)[C@@H]2O)c1,"{'Secondary hydroxyl': [(28, 27), (35, 34)], 'Primary aromatic amine': [(24, 23)], 'Ammonium': [(10,)], 'Arylfluoride': [(22, 21)], 'Sulfonyl': [(13, 14, 15)], 'Trifluoromethyl': [(30, 29, 31, 32)], 'Benzene': [(4, 5, 6, 7, 8, 36), (19, 20, 21, 23, 25, 33)], 'thiane': [(34, 17, 16, 13, 12, 11)]}"
N#Cc1ccc(C(=O)Nc2ccc(F)c([C@@]3(CF)N=C(N)OCC3(F)F)c2)nc1,"{'Alkylfluoride': [(17, 16), (24, 23), (25, 23)], 'Secondary amide': [(6, 7, 8, 9)], 'Nitrile': [(0, 1)], 'Isourea': [(18, 19, 21, 20)], 'Arylfluoride': [(13, 12)], 'Benzene': [(9, 10, 11, 12, 14, 26)], 'pyridine': [(3, 2, 28, 27, 5, 4)]}"
C[C@@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)CCOC(N)=N1,"{'Secondary amide': [(6, 7, 5, 4)], 'Nitrile': [(13, 12)], 'Isourea': [(25, 23, 22, 24)], 'Arylfluoride': [(19, 18)], 'Benzene': [(2, 3, 4, 16, 17, 18)], 'pyridine': [(10, 9, 8, 15, 14, 11)]}"
CCCCNC(=O)[C@H](C)C[C@H](O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CC(C)C)NC(C)=O,"{'Secondary hydroxyl': [(11, 10)], 'Dialkylthioether': [(23, 22, 24)], 'Secondary amide': [(5, 6, 4, 3), (18, 19, 17, 12), (26, 27, 25, 20), (34, 36, 33, 28)]}"
N#Cc1ccc(C(=O)Nc2ccc(F)c([C@]3(C(F)F)CCOC(N)=N3)c2)nc1,"{'Alkylfluoride': [(17, 16), (18, 16)], 'Secondary amide': [(6, 7, 8, 9)], 'Nitrile': [(0, 1)], 'Isourea': [(24, 22, 21, 23)], 'Arylfluoride': [(13, 12)], 'Benzene': [(9, 10, 11, 12, 14, 25)], 'pyridine': [(3, 2, 27, 26, 5, 4)]}"
CCC[N@H+]1CCC[C@@]12CCN([C@@H](C)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C[NH2+]Cc1cccc(C(C)C)c1)C2=O,"{'Secondary hydroxyl': [(25, 24)], 'Ammonium': [(27,)], 'Secondary amide': [(13, 14, 15, 16)], 'Lactam': [(7, 38, 39, 10)], 'Benzene': [(18, 19, 20, 21, 22, 23), (29, 30, 31, 32, 33, 37)], 'pyrrolidine': [(5, 6, 7, 3, 4), (7, 8, 9, 10, 38)]}"
CC(C)(C)c1cccc(C[NH2+][C@H]2CS(=O)(=O)C[C@@H](Cc3ccc4[nH]cc(CC(F)F)c4c3)[C@@H]2O)c1,"{'Alkylfluoride': [(28, 27), (29, 27)], 'Secondary hydroxyl': [(33, 32)], 'Ammonium': [(10,)], 'Sulfonyl': [(13, 14, 15)], 'Benzene': [(4, 5, 6, 7, 8, 34)], 'thiane': [(32, 17, 16, 13, 12, 11)], '1H-indole': [(19, 20, 21, 22, 23, 24, 25, 30, 31)]}"
COC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc(C(=O)N[C@H](C)c2ccccc2)cc(N(C)S(C)(=O)=O)c1,"{'Secondary hydroxyl': [(38, 37)], 'Carboxylic ester': [(2, 3, 1, 0)], 'Secondary amide': [(26, 27, 25, 23), (34, 35, 33, 28), (48, 49, 47, 39), (53, 54, 55, 56)], 'Tertiary amide': [(9, 10, 8, 7, 4), (21, 22, 19, 11, 20)], 'Sulfonamide': [(68, 70, 71, 66)], 'Benzene': [(13, 14, 15, 16, 17, 18), (41, 42, 43, 44, 45, 46), (50, 51, 52, 64, 65, 72), (58, 59, 60, 61, 62, 63)], 'pyrrolidine': [(5, 6, 7, 8, 4)]}"
CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)C[NH2+]C1(c2cccc(-n3cccn3)c2)CCCCC1,"{'Secondary hydroxyl': [(15, 14)], 'Ammonium': [(17,)], 'Secondary amide': [(1, 2, 3, 4)], 'Arylfluoride': [(9, 8), (12, 11)], 'Benzene': [(6, 7, 8, 10, 11, 13), (19, 20, 21, 22, 23, 29)], 'pyrazole': [(26, 25, 24, 28, 27)]}"
CN1C(=O)[C@@](c2ccncc2)(c2cccc(-c3cccnc3)c2)N=C1N,"{'Amide': [(2, 3, 1)], 'Guanidine': [(1, 24, 23, 25)], 'Benzene': [(11, 12, 13, 14, 15, 22)], '2-imidazoline': [(24, 23, 4, 2, 1)], 'pyridine': [(5, 6, 7, 8, 9, 10), (17, 16, 21, 20, 19, 18)]}"
CN1C(=O)[C@@](c2ccsc2)(c2cccc(-c3cccnc3)c2)N=C1N,"{'Amide': [(2, 3, 1)], 'Guanidine': [(1, 23, 22, 24)], 'Benzene': [(10, 11, 12, 13, 14, 21)], '2-imidazoline': [(23, 22, 4, 2, 1)], 'thiophene': [(5, 6, 7, 8, 9)], 'pyridine': [(16, 15, 20, 19, 18, 17)]}"
C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)[C@@H]2[NH2+]C(C)(C)N(C)C2=O)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,"{'Secondary hydroxyl': [(20, 19)], 'Secondary amide': [(3, 4, 2, 1), (8, 9, 10, 11)], 'Lactam': [(21, 28, 29, 26)], 'Arylfluoride': [(43, 42)], 'Sulfonamide': [(34, 36, 37, 32)], 'Benzene': [(5, 6, 7, 30, 31, 38), (13, 14, 15, 16, 17, 18), (39, 40, 41, 42, 44, 45)], 'imidazolidine': [(21, 28, 26, 23, 22)]}"
CC(C)C[C@H](NC(=O)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](CCC(N)=O)N(C)C(=O)[C@@H](NC(=O)[C@H](C)O)C(C)C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](CC1CCCCC1)C(=O)[O-],"{'Secondary hydroxyl': [(10, 9), (38, 36)], 'Carboxylic acid': [(59, 60, 61)], 'Primary amide': [(25, 27, 26)], 'Secondary amide': [(6, 7, 5, 4), (20, 21, 19, 11), (34, 35, 33, 32), (42, 43, 44, 45)], 'Tertiary amide': [(30, 31, 28, 22, 29), (47, 48, 49, 50, 51)]}"
Cc1ccccc1-c1ccc2nc(N)c(CCC(=O)NC3CCCCC3)cc2c1,"{'Primary aromatic amine': [(13, 12)], 'Secondary amide': [(17, 18, 19, 20)], 'Benzene': [(1, 2, 3, 4, 5, 6)], 'quinoline': [(7, 8, 9, 10, 11, 12, 14, 26, 27, 28)]}"
O=C(N[C@@H](Cc1ccccc1)[C@H](O)C[NH2+]Cc1cccc(C(F)(F)F)c1)c1cc(N2CCCC2=O)c(=O)n(C2CCCC2)c1,"{'Secondary hydroxyl': [(12, 11)], 'Ammonium': [(14,)], 'Secondary amide': [(1, 0, 2, 3)], 'Lactam': [(28, 35, 36, 37), (32, 33, 34, 29)], 'Trifluoromethyl': [(22, 21, 23, 24)], 'Benzene': [(5, 6, 7, 8, 9, 10), (16, 17, 18, 19, 20, 25)], 'pyrrolidine': [(31, 32, 33, 29, 30)], 'pyridine': [(27, 26, 43, 37, 35, 28)]}"
N#Cc1ccc(C(=O)Nc2ccc(F)c([C@@]3(CF)N=C(N)OC[C@@H]3F)c2)nc1,"{'Alkylfluoride': [(17, 16), (24, 23)], 'Secondary amide': [(6, 7, 8, 9)], 'Nitrile': [(0, 1)], 'Isourea': [(18, 19, 21, 20)], 'Arylfluoride': [(13, 12)], 'Benzene': [(9, 10, 11, 12, 14, 25)], 'pyridine': [(3, 2, 27, 26, 5, 4)]}"
COCC#Cc1cccc([C@@]2(c3ccc(OC(F)F)cc3)[NH+]=C(N)N3CC(F)(F)CN=C32)c1,"{'Alkyne': [(3, 4)], 'Alkylfluoride': [(17, 16), (18, 16), (27, 26), (28, 26)], 'Dialkylether': [(1, 0, 2)], 'Amidine': [(24, 31, 30)], 'Guanidine': [(23, 22, 21, 24)], 'Benzene': [(5, 6, 7, 8, 9, 32), (11, 12, 13, 14, 19, 20)], 'oxy': [(15,)], '2-imidazoline': [(22, 21, 10, 31, 24)]}"
Cc1cc2cc(c1)[C@@H](O)[NH2+][C@@H](c1ccccc1)C/C=C/COC[C@@H]([C@H](O)C[NH2+]Cc1cccc(C(C)C)c1)NC2=O,"{'Alkene': [(18, 19)], 'Secondary hydroxyl': [(8, 7), (25, 24)], 'Dialkylether': [(21, 20, 22)], 'Ammonium': [(27,)], 'Lactam': [(3, 39, 40, 38)], 'Benzene': [(1, 2, 3, 4, 5, 6), (11, 12, 13, 14, 15, 16), (29, 30, 31, 32, 33, 37)]}"
CC#Cc1cncc(-c2cccc([C@]3(C4CC4)N=C(C)C(N)=[NH+]3)c2)c1,"{'Alkyne': [(1, 2)], 'Imine': [(17, 18), (22, 20)], 'Benzene': [(8, 9, 10, 11, 12, 23)], 'pyridine': [(24, 7, 6, 5, 4, 3)]}"
CCn1cc([C@]2(c3cccc(-c4cncnc4)c3)N=C(N)N(C)C2=O)cn1,"{'Amide': [(23, 24, 21)], 'Guanidine': [(20, 19, 18, 21)], 'Benzene': [(6, 7, 8, 9, 10, 17)], '2-imidazoline': [(19, 18, 5, 23, 21)], 'pyrazole': [(4, 3, 2, 26, 25)], 'pyrimidine': [(11, 12, 13, 14, 15, 16)]}"
CN1C(=O)[C@]2(CC(C)(C)Oc3ccc(-c4cccc(C#N)c4)cc32)N=C1N,"{'Alkylarylether': [(9, 10, 6)], 'Amide': [(2, 3, 1)], 'Nitrile': [(20, 19)], 'Guanidine': [(1, 25, 24, 26)], 'Benzene': [(10, 11, 12, 13, 22, 23), (14, 15, 16, 17, 18, 21)], '2-imidazoline': [(25, 24, 4, 2, 1)]}"
CCCCN(CCCC)C(=O)n1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C[NH2+]Cc2cccc(OC)c2)c2ccccc21,"{'Secondary hydroxyl': [(26, 25)], 'Alkylarylether': [(35, 34, 36)], 'Ammonium': [(28,)], 'Secondary amide': [(14, 15, 16, 17)], 'Urea': [(4, 9, 10, 11)], 'Benzene': [(19, 20, 21, 22, 23, 24), (30, 31, 32, 33, 34, 37)], '1H-indole': [(40, 41, 42, 43, 11, 12, 13, 38, 39)]}"
C[C@@]1(c2cc(NC(=O)c3ccc(Cl)cn3)ccc2F)C[C@@H]2C[C@@H]2C(N)=[NH+]1,"{'Imine': [(25, 23)], 'Secondary amide': [(6, 7, 5, 4)], 'Arylchloride': [(12, 11)], 'Arylfluoride': [(18, 17)], 'Benzene': [(2, 3, 4, 15, 16, 17)], 'pyridine': [(10, 9, 8, 14, 13, 11)]}"
CN(c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)C[NH2+]C2CC2)cc(C(=O)c2ccccc2)c1)S(C)(=O)=O,"{'Secondary hydroxyl': [(17, 16)], 'Ammonium': [(19,)], 'Ketone': [(24, 25, 26, 27)], 'Secondary amide': [(5, 6, 7, 8)], 'Sulfonamide': [(34, 36, 37, 1)], 'Benzene': [(2, 3, 4, 23, 24, 33), (10, 11, 12, 13, 14, 15), (27, 28, 29, 30, 31, 32)]}"
CC(C)Oc1cc(C[N@H+]2CC[C@@]3(C[C@@H]2C)CN(C)S(=O)(=O)N3c2cccc(F)c2)ccc1O,"{'Alkylarylether': [(3, 4, 1)], 'Phenol': [(32, 31)], 'Arylfluoride': [(27, 26)], 'Sulfuric diamide': [(18, 19, 20, 16, 21)], 'Benzene': [(4, 5, 6, 29, 30, 31), (22, 23, 24, 25, 26, 28)], 'piperidine': [(11, 10, 9, 8, 13, 12)]}"
Nc1cccc(Cn2c(-c3ccc(Oc4cncnc4)cc3)ccc2-c2ccccc2Cl)n1,"{'Diarylether': [(12, 13, 14)], 'Primary aromatic amine': [(0, 1)], 'Arylchloride': [(31, 30)], 'Benzene': [(9, 10, 11, 12, 20, 21), (25, 26, 27, 28, 29, 30)], '1H-pyrrole': [(22, 23, 24, 7, 8)], 'pyridine': [(3, 2, 1, 32, 5, 4)], 'pyrimidine': [(14, 15, 16, 17, 18, 19)]}"
CCCC(CCC)S(=O)(=O)C[C@@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C[NH2+]Cc1cccc(OC)c1,"{'Secondary hydroxyl': [(35, 34)], 'Alkylarylether': [(44, 43, 45)], 'Ammonium': [(37,)], 'Secondary amide': [(23, 24, 25, 26)], 'Urethane': [(12, 13, 14, 15)], 'Sulfonyl': [(7, 8, 9)], 'Benzene': [(17, 18, 19, 20, 21, 22), (28, 29, 30, 31, 32, 33), (39, 40, 41, 42, 43, 46)]}"
CCCN(CCC)C(=O)c1cc(C)cc(C(=O)N[C@@H](Cc2cc(F)cc(F)c2)[C@H](O)[C@H]2C[N@@H+](Cc3ccccc3)CC[NH2+]2)c1,"{'Secondary hydroxyl': [(29, 28)], 'Secondary amide': [(15, 16, 17, 18)], 'Tertiary amide': [(7, 8, 3, 2, 4)], 'Arylfluoride': [(23, 22), (26, 25)], 'Benzene': [(9, 10, 11, 13, 14, 43), (20, 21, 22, 24, 25, 27), (34, 35, 36, 37, 38, 39)], 'piperazine': [(30, 31, 32, 40, 41, 42)]}"
COC(=O)[C@@H]1CCCN1C(=O)[C@@H](CC1CCCCC1)N(C)C(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@@H]1C[C@H](NS(C)(=O)=O)C[C@@H](C(=O)N[C@H](C)C2CCCCC2)C1,"{'Secondary hydroxyl': [(38, 37)], 'Carboxylic ester': [(2, 3, 1, 0)], 'Secondary amide': [(26, 27, 25, 23), (34, 35, 33, 28), (48, 49, 47, 39), (60, 61, 62, 63)], 'Tertiary amide': [(9, 10, 8, 7, 4), (21, 22, 19, 11, 20)], 'Sulfonamide': [(54, 56, 57, 53)], 'pyrrolidine': [(5, 6, 7, 8, 4)]}"
CC(C)(C)c1cccc(C[NH2+][C@H]2CS(=O)(=O)C[C@@H](Cc3cc(F)c4c(c3)C3(CCC(F)(F)CC3)CN4)[C@@H]2O)c1,"{'Alkylfluoride': [(30, 29), (31, 29)], 'Secondary hydroxyl': [(37, 36)], 'Ammonium': [(10,)], 'Arylfluoride': [(22, 21)], 'Sulfonyl': [(13, 14, 15)], 'Benzene': [(4, 5, 6, 7, 8, 38)], 'thiane': [(36, 17, 16, 13, 12, 11)], 'indoline': [(19, 20, 21, 23, 24, 25, 26, 34, 35)]}"
O=C([C@@H]1C[NH2+]C[C@]12CCCc1ccccc12)N1CC[C@@H](c2ccccc2)C[C@H]1c1ccccc1,"{'Tertiary amide': [(1, 0, 16, 17, 27)], 'Benzene': [(10, 11, 12, 13, 14, 15), (20, 21, 22, 23, 24, 25), (28, 29, 30, 31, 32, 33)], 'pyrrolidine': [(2, 6, 5, 4, 3)], 'piperidine': [(19, 18, 17, 16, 27, 26)]}"
CCCN1C(=O)OC[C@@H]1Cc1cc(C[C@@H]2CS(=O)(=O)C[C@H]([NH2+]Cc3cccc(C(C)C)c3)[C@H]2O)ccc1O,"{'Secondary hydroxyl': [(33, 32)], 'Ammonium': [(21,)], 'Phenol': [(37, 36)], 'Sulfonyl': [(16, 17, 18)], 'Benzene': [(10, 11, 12, 34, 35, 36), (23, 24, 25, 26, 27, 31)], '2-oxazolidone': [(5, 4, 3, 8, 7, 6)], 'thiane': [(32, 20, 19, 16, 15, 14)]}"
CCCCNC(=O)[C@@H](NC(=O)[C@H](C)C[C@H](O)[C@@H]1CSC/C=C/CSC[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C)C(=O)N1)C(C)C,"{'Alkene': [(20, 21)], 'Secondary hydroxyl': [(15, 14)], 'Dialkylthioether': [(18, 17, 19), (23, 22, 24)], 'Secondary amide': [(5, 6, 4, 3), (9, 10, 8, 7)], 'Lactam': [(25, 34, 35, 36), (37, 39, 40, 41)], 'Urethane': [(26, 27, 28, 29)]}"
